fromNode	toNode	weight	direction	fromAltName	toAltName
MMT00019132	MMT00023638	0.0687789628385074	undirected	NA	Usp40
MMT00019132	MMT00024533	0.0740128690977843	undirected	NA	Shprh
MMT00019132	MMT00024618	0.0388555748012297	undirected	NA	2410195B05Rik
MMT00019132	MMT00024811	0.0676831506192491	undirected	NA	Mitf
MMT00019132	MMT00026361	0.0674229196282903	undirected	NA	Tcof1
MMT00019132	MMT00026530	0.0456181316819189	undirected	NA	Nolc1
MMT00019132	MMT00027676	0.0218828018147503	undirected	NA	Nfatc1
MMT00019132	MMT00028649	0.073110727229161	undirected	NA	2210401K01Rik
MMT00019132	MMT00029361	0.0450260501420422	undirected	NA	5730521P14Rik
MMT00019132	MMT00030264	0.0216442482900928	undirected	NA	Scoc
MMT00019132	MMT00030627	0.055826669005248	undirected	NA	Brd4
MMT00019132	MMT00030705	0.0384812771644842	undirected	NA	NA
MMT00019132	MMT00031294	0.0677197718967422	undirected	NA	Zfp297b
MMT00019132	MMT00031547	0.0325505640558028	undirected	NA	Cpeb4
MMT00019132	MMT00032015	0.037736190588139	undirected	NA	Psma4
MMT00019132	MMT00034010	0.0324568616431906	undirected	NA	NA
MMT00019132	MMT00034321	0.0443735636186584	undirected	NA	1110001A05Rik
MMT00019132	MMT00034900	0.0293625241914647	undirected	NA	Dhx9
MMT00019132	MMT00036444	0.0389846167519185	undirected	NA	Rpl6
MMT00019132	MMT00036701	0.0496413875370492	undirected	NA	Tebp
MMT00019132	MMT00037437	0.0440818749327628	undirected	NA	Sfxn5
MMT00019132	MMT00038021	0.027974367485464	undirected	NA	Rad23a
MMT00019132	MMT00038301	0.032153923207917	undirected	NA	Evi5
MMT00019132	MMT00038528	0.0877671301383972	undirected	NA	Nek4
MMT00019132	MMT00040558	0.0485482116200915	undirected	NA	Mdm2
MMT00019132	MMT00040999	0.0238232295119824	undirected	NA	NA
MMT00019132	MMT00041503	0.0295634678425224	undirected	NA	2610301F02Rik
MMT00019132	MMT00041844	0.0289993070959748	undirected	NA	Myo10
MMT00019132	MMT00042003	0.0305027117659138	undirected	NA	Hmgb1
MMT00019132	MMT00042025	0.0717846016063583	undirected	NA	4732496O19Rik
MMT00019132	MMT00044523	0.0383464994670077	undirected	NA	A530050O19Rik
MMT00019132	MMT00045146	0.0325628763412344	undirected	NA	A130052D22
MMT00019132	MMT00045469	0.0290734226033755	undirected	NA	Nfic
MMT00019132	MMT00045670	0.0260617461457764	undirected	NA	NA
MMT00019132	MMT00045674	0.0355824669061858	undirected	NA	E130113K08Rik
MMT00019132	MMT00045825	0.0455677941479235	undirected	NA	NA
MMT00019132	MMT00046132	0.03409200568602	undirected	NA	5730455P16Rik
MMT00019132	MMT00046207	0.0223915630058354	undirected	NA	Slc6a6
MMT00019132	MMT00047335	0.0311457611262711	undirected	NA	Dnajc8
MMT00019132	MMT00047493	0.0562483638352261	undirected	NA	C430014D17Rik
MMT00019132	MMT00047848	0.079431564809643	undirected	NA	Calr
MMT00019132	MMT00047857	0.0232017530605889	undirected	NA	NA
MMT00019132	MMT00048205	0.0563993036016997	undirected	NA	Zbtb7
MMT00019132	MMT00049225	0.0421984315812119	undirected	NA	Mia2
MMT00019132	MMT00050033	0.0664293838095629	undirected	NA	Nfia
MMT00019132	MMT00050113	0.0368955083233748	undirected	NA	A230046K03Rik
MMT00019132	MMT00050435	0.0862382751188444	undirected	NA	Tor1b
MMT00019132	MMT00050876	0.0385607462711626	undirected	NA	NA
MMT00019132	MMT00051489	0.0338843512455103	undirected	NA	Ncoa6ip
MMT00019132	MMT00052098	0.0235805857385306	undirected	NA	1810048P08Rik
MMT00019132	MMT00052148	0.0520158247745944	undirected	NA	1300010M03Rik
MMT00019132	MMT00053080	0.0414190402691658	undirected	NA	Copg2
MMT00019132	MMT00053583	0.0398087246069724	undirected	NA	Pten
MMT00019132	MMT00054724	0.0461043962134913	undirected	NA	4930420O11Rik
MMT00019132	MMT00054901	0.0219206440658896	undirected	NA	Ppara
MMT00019132	MMT00054929	0.0314054592261944	undirected	NA	Bach1
MMT00019132	MMT00054945	0.0244214510657534	undirected	NA	Ches1
MMT00019132	MMT00055034	0.0215265620006554	undirected	NA	4833414E09Rik
MMT00019132	MMT00055129	0.0202691457743053	undirected	NA	Bmp2k
MMT00019132	MMT00055600	0.0552873436493357	undirected	NA	Notch1
MMT00019132	MMT00056129	0.0603659655577739	undirected	NA	Smad5
MMT00019132	MMT00056282	0.033923947143079	undirected	NA	2810455K09Rik
MMT00019132	MMT00057173	0.0289330899444674	undirected	NA	Ftsj3
MMT00019132	MMT00057391	0.0414563787021347	undirected	NA	2610510D13Rik
MMT00019132	MMT00058475	0.0624831393533589	undirected	NA	Gtf2h1
MMT00019132	MMT00059006	0.039524424099673	undirected	NA	Map3k5
MMT00019132	MMT00059223	0.0228701079841189	undirected	NA	Usp31
MMT00019132	MMT00059295	0.026273249284834	undirected	NA	Cab39
MMT00019132	MMT00060205	0.02738611606098	undirected	NA	NA
MMT00019132	MMT00060276	0.0459659755882492	undirected	NA	AI450540
MMT00019132	MMT00060366	0.0981850103182019	undirected	NA	9030625G08Rik
MMT00019132	MMT00060809	0.0369302283691106	undirected	NA	NA
MMT00019132	MMT00061267	0.0293727775675629	undirected	NA	Mgea6
MMT00019132	MMT00062579	0.0363942721912787	undirected	NA	B3bp
MMT00019132	MMT00064106	0.051696338209756	undirected	NA	Ugcg
MMT00019132	MMT00064144	0.0211894667020279	undirected	NA	Npc1
MMT00019132	MMT00065921	0.0446883179885693	undirected	NA	Stat6
MMT00019132	MMT00066391	0.0419319434317263	undirected	NA	C430014M02Rik
MMT00019132	MMT00066585	0.0756828411579638	undirected	NA	Jmy
MMT00019132	MMT00067716	0.0388358058372863	undirected	NA	LOC239447
MMT00019132	MMT00068599	0.0679195056506528	undirected	NA	Eif3s10
MMT00019132	MMT00070333	0.049391868622425	undirected	NA	C230081A13Rik
MMT00019132	MMT00071599	0.0454446415525369	undirected	NA	Ripk1
MMT00019132	MMT00072785	0.036526767890435	undirected	NA	Grpel2
MMT00019132	MMT00072866	0.0334083851782002	undirected	NA	Phxr3
MMT00019132	MMT00074104	0.0512221450974171	undirected	NA	Btbd7
MMT00019132	MMT00074235	0.022570257555399	undirected	NA	Terf2
MMT00019132	MMT00074309	0.0494579666877832	undirected	NA	Sesn2
MMT00019132	MMT00075041	0.0201697393021293	undirected	NA	E130014J05Rik
MMT00019132	MMT00075508	0.0887519784375769	undirected	NA	C530025K05Rik
MMT00019132	MMT00076216	0.0343151045988199	undirected	NA	NA
MMT00019132	MMT00076251	0.0662571961742504	undirected	NA	Ankrd25
MMT00019132	MMT00077107	0.0206472891995949	undirected	NA	4932441K18
MMT00019132	MMT00077125	0.0723481174884918	undirected	NA	BC013481
MMT00019132	MMT00077139	0.0207906235986295	undirected	NA	Ifngr2
MMT00019132	MMT00077685	0.0363246822465692	undirected	NA	C79267
MMT00019132	MMT00078059	0.0276785218446169	undirected	NA	4933409L06Rik
MMT00019132	MMT00078102	0.0831164791434444	undirected	NA	Iars
MMT00019132	MMT00078543	0.0629179666308132	undirected	NA	B230378H13Rik
MMT00019132	MMT00078940	0.0205542971910525	undirected	NA	Hoxb4
MMT00019132	MMT00078950	0.0247541694996419	undirected	NA	Eef1a1
MMT00019132	MMT00079520	0.0454795472159107	undirected	NA	1700081L11Rik
MMT00019132	MMT00080097	0.0372199622026823	undirected	NA	Gtf2a1
MMT00019132	MMT00080406	0.0520126248462904	undirected	NA	Eif4ebp2
MMT00019132	MMT00080624	0.0375214035597241	undirected	NA	4932438A13Rik
MMT00019132	MMT00080717	0.0627600085257483	undirected	NA	BC012016
MMT00019132	MMT00080721	0.0593512531602061	undirected	NA	Gsk3b
MMT00019132	MMT00081122	0.0250407175600785	undirected	NA	5730446C15Rik
MMT00019132	MMT00081264	0.0352972406226818	undirected	NA	Rpl6
MMT00019132	MMT00081880	0.0344621278479059	undirected	NA	5830415L20Rik
MMT00019132	MMT00082034	0.0700111885315055	undirected	NA	5830416A07Rik
MMT00019497	MMT00019554	0.0281151890219384	undirected	Uox	9430067K14Rik
MMT00019497	MMT00020565	0.0463296884860853	undirected	Uox	Gclm
MMT00019497	MMT00020843	0.0454618700085343	undirected	Uox	9030420J04Rik
MMT00019497	MMT00021077	0.0521245616359507	undirected	Uox	BC027174
MMT00019497	MMT00021725	0.0240953767980188	undirected	Uox	Nr2c2
MMT00019497	MMT00022622	0.0418455348452478	undirected	Uox	5830416A07Rik
MMT00019497	MMT00023212	0.0496027813632767	undirected	Uox	5730496F10Rik
MMT00019497	MMT00023638	0.0509106619032839	undirected	Uox	Usp40
MMT00019497	MMT00024533	0.0444476203941504	undirected	Uox	Shprh
MMT00019497	MMT00024618	0.032913925019446	undirected	Uox	2410195B05Rik
MMT00019497	MMT00024811	0.0399523071295616	undirected	Uox	Mitf
MMT00019497	MMT00026361	0.0687320648301716	undirected	Uox	Tcof1
MMT00019497	MMT00026530	0.0418909118961473	undirected	Uox	Nolc1
MMT00019497	MMT00027676	0.0207163803438081	undirected	Uox	Nfatc1
MMT00019497	MMT00028649	0.0664141556109815	undirected	Uox	2210401K01Rik
MMT00019497	MMT00029096	0.0201502579677975	undirected	Uox	Nr5a2
MMT00019497	MMT00029361	0.0441572366870235	undirected	Uox	5730521P14Rik
MMT00019497	MMT00029749	0.021719102205536	undirected	Uox	1700003O08Rik
MMT00019497	MMT00030627	0.035591982973481	undirected	Uox	Brd4
MMT00019497	MMT00030705	0.0362295578595149	undirected	Uox	NA
MMT00019497	MMT00031294	0.0497137923814684	undirected	Uox	Zfp297b
MMT00019497	MMT00031547	0.0238177664871618	undirected	Uox	Cpeb4
MMT00019497	MMT00032015	0.027581167748786	undirected	Uox	Psma4
MMT00019497	MMT00034010	0.0308561480006969	undirected	Uox	NA
MMT00019497	MMT00034321	0.0368486199599993	undirected	Uox	1110001A05Rik
MMT00019497	MMT00036444	0.0421574876489881	undirected	Uox	Rpl6
MMT00019497	MMT00036701	0.023011100839997	undirected	Uox	Tebp
MMT00019497	MMT00037437	0.0336544201077881	undirected	Uox	Sfxn5
MMT00019497	MMT00038021	0.022717066586193	undirected	Uox	Rad23a
MMT00019497	MMT00038301	0.0255608592241296	undirected	Uox	Evi5
MMT00019497	MMT00038528	0.0550848494641658	undirected	Uox	Nek4
MMT00019497	MMT00040558	0.0411836703585862	undirected	Uox	Mdm2
MMT00019497	MMT00040999	0.024111824490928	undirected	Uox	NA
MMT00019497	MMT00041503	0.0268972965428596	undirected	Uox	2610301F02Rik
MMT00019497	MMT00042003	0.0232353074045143	undirected	Uox	Hmgb1
MMT00019497	MMT00042025	0.047534298863374	undirected	Uox	4732496O19Rik
MMT00019497	MMT00044523	0.0251474933138401	undirected	Uox	A530050O19Rik
MMT00019497	MMT00045146	0.0282755461459787	undirected	Uox	A130052D22
MMT00019497	MMT00045670	0.0271402505002798	undirected	Uox	NA
MMT00019497	MMT00045674	0.0254736924562136	undirected	Uox	E130113K08Rik
MMT00019497	MMT00045825	0.0341379799072076	undirected	Uox	NA
MMT00019497	MMT00046132	0.0211565774563816	undirected	Uox	5730455P16Rik
MMT00019497	MMT00047335	0.0243863879692082	undirected	Uox	Dnajc8
MMT00019497	MMT00047493	0.0401518510672553	undirected	Uox	C430014D17Rik
MMT00019497	MMT00047848	0.0473202951367191	undirected	Uox	Calr
MMT00019497	MMT00047857	0.0247323508113267	undirected	Uox	NA
MMT00019497	MMT00048205	0.0502235059938829	undirected	Uox	Zbtb7
MMT00019497	MMT00049225	0.0342000758328836	undirected	Uox	Mia2
MMT00019497	MMT00050033	0.0509347553216382	undirected	Uox	Nfia
MMT00019497	MMT00050113	0.0282455449882826	undirected	Uox	A230046K03Rik
MMT00019497	MMT00050435	0.0601270552476279	undirected	Uox	Tor1b
MMT00019497	MMT00050876	0.0402774114732022	undirected	Uox	NA
MMT00019497	MMT00052148	0.0453384580708735	undirected	Uox	1300010M03Rik
MMT00019497	MMT00053080	0.0217504172744418	undirected	Uox	Copg2
MMT00019497	MMT00053583	0.02033974992415	undirected	Uox	Pten
MMT00019497	MMT00054724	0.0297818334497863	undirected	Uox	4930420O11Rik
MMT00019497	MMT00054929	0.0273852746648489	undirected	Uox	Bach1
MMT00019497	MMT00054945	0.0265015385949709	undirected	Uox	Ches1
MMT00019497	MMT00055600	0.0414583051193502	undirected	Uox	Notch1
MMT00019497	MMT00056129	0.0429168163227605	undirected	Uox	Smad5
MMT00019497	MMT00056282	0.0202353234637009	undirected	Uox	2810455K09Rik
MMT00019497	MMT00057173	0.0257606353278772	undirected	Uox	Ftsj3
MMT00019497	MMT00057391	0.0351139122393218	undirected	Uox	2610510D13Rik
MMT00019497	MMT00058475	0.0411504744635093	undirected	Uox	Gtf2h1
MMT00019497	MMT00059006	0.024067573791874	undirected	Uox	Map3k5
MMT00019497	MMT00059295	0.0209298023046718	undirected	Uox	Cab39
MMT00019497	MMT00060205	0.0261878081159705	undirected	Uox	NA
MMT00019497	MMT00060276	0.0239094965534437	undirected	Uox	AI450540
MMT00019497	MMT00060366	0.0686766030125674	undirected	Uox	9030625G08Rik
MMT00019497	MMT00060809	0.0388947470101758	undirected	Uox	NA
MMT00019497	MMT00061267	0.0249793461631939	undirected	Uox	Mgea6
MMT00019497	MMT00062579	0.0299682381608992	undirected	Uox	B3bp
MMT00019497	MMT00064106	0.0385093058425955	undirected	Uox	Ugcg
MMT00019497	MMT00065921	0.0522933093699141	undirected	Uox	Stat6
MMT00019497	MMT00066585	0.0700075856405984	undirected	Uox	Jmy
MMT00019497	MMT00067716	0.0319674105104818	undirected	Uox	LOC239447
MMT00019497	MMT00068599	0.0442709728126392	undirected	Uox	Eif3s10
MMT00019497	MMT00070333	0.0460935135227817	undirected	Uox	C230081A13Rik
MMT00019497	MMT00071599	0.0433777068600416	undirected	Uox	Ripk1
MMT00019497	MMT00072785	0.0255033280080884	undirected	Uox	Grpel2
MMT00019497	MMT00072866	0.0328941360218985	undirected	Uox	Phxr3
MMT00019497	MMT00074104	0.029243408736642	undirected	Uox	Btbd7
MMT00019497	MMT00074235	0.0218736822161857	undirected	Uox	Terf2
MMT00019497	MMT00074309	0.0421403061586506	undirected	Uox	Sesn2
MMT00019497	MMT00075041	0.0205102955433837	undirected	Uox	E130014J05Rik
MMT00019497	MMT00075508	0.0772973805390812	undirected	Uox	C530025K05Rik
MMT00019497	MMT00076216	0.0261659917277265	undirected	Uox	NA
MMT00019497	MMT00076251	0.0498081191433817	undirected	Uox	Ankrd25
MMT00019497	MMT00077125	0.0403012792933	undirected	Uox	BC013481
MMT00019497	MMT00077139	0.022867399983427	undirected	Uox	Ifngr2
MMT00019497	MMT00077685	0.0327571746083021	undirected	Uox	C79267
MMT00019497	MMT00078102	0.0582578050609741	undirected	Uox	Iars
MMT00019497	MMT00078543	0.0528824435614241	undirected	Uox	B230378H13Rik
MMT00019497	MMT00078950	0.0227361376491774	undirected	Uox	Eef1a1
MMT00019497	MMT00079520	0.0346476404524756	undirected	Uox	1700081L11Rik
MMT00019497	MMT00080097	0.0333105099321101	undirected	Uox	Gtf2a1
MMT00019497	MMT00080406	0.0288623341983728	undirected	Uox	Eif4ebp2
MMT00019497	MMT00080624	0.0278636410994513	undirected	Uox	4932438A13Rik
MMT00019497	MMT00080717	0.0502396666440855	undirected	Uox	BC012016
MMT00019497	MMT00080721	0.034965912361527	undirected	Uox	Gsk3b
MMT00019497	MMT00081122	0.0256969492902609	undirected	Uox	5730446C15Rik
MMT00019497	MMT00081264	0.0342661585001068	undirected	Uox	Rpl6
MMT00019497	MMT00081880	0.0239451223664225	undirected	Uox	5830415L20Rik
MMT00019497	MMT00082034	0.0556559887992955	undirected	Uox	5830416A07Rik
MMT00019554	MMT00019943	0.0636741953002474	undirected	9430067K14Rik	NA
MMT00019554	MMT00020565	0.130363397715503	undirected	9430067K14Rik	Gclm
MMT00019554	MMT00020566	0.0278696501333171	undirected	9430067K14Rik	C530009C10Rik
MMT00019554	MMT00020651	0.0415735814759464	undirected	9430067K14Rik	Kdr
MMT00019554	MMT00020843	0.171474355594496	undirected	9430067K14Rik	9030420J04Rik
MMT00019554	MMT00021077	0.0914559704959507	undirected	9430067K14Rik	BC027174
MMT00019554	MMT00021725	0.109600217993888	undirected	9430067K14Rik	Nr2c2
MMT00019554	MMT00021925	0.0681978359017968	undirected	9430067K14Rik	Acvrinp1
MMT00019554	MMT00022137	0.0334838417039681	undirected	9430067K14Rik	Mbd3l1
MMT00019554	MMT00022223	0.130084425460611	undirected	9430067K14Rik	Styx
MMT00019554	MMT00022622	0.12857279376198	undirected	9430067K14Rik	5830416A07Rik
MMT00019554	MMT00022665	0.0656189457103456	undirected	9430067K14Rik	Cyfip2
MMT00019554	MMT00023085	0.0504901206385874	undirected	9430067K14Rik	NA
MMT00019554	MMT00023162	0.0460683793316033	undirected	9430067K14Rik	Fvt1
MMT00019554	MMT00023212	0.166654625501027	undirected	9430067K14Rik	5730496F10Rik
MMT00019554	MMT00023406	0.11121732606383	undirected	9430067K14Rik	Col12a1
MMT00019554	MMT00023455	0.0866995196983033	undirected	9430067K14Rik	D1Bwg0212e
MMT00019554	MMT00023638	0.138021398408589	undirected	9430067K14Rik	Usp40
MMT00019554	MMT00024043	0.0868050351685853	undirected	9430067K14Rik	9430025M21Rik
MMT00019554	MMT00024332	0.0841407724501462	undirected	9430067K14Rik	D030015G18Rik
MMT00019554	MMT00024533	0.0956593509785992	undirected	9430067K14Rik	Shprh
MMT00019554	MMT00024618	0.107587750309162	undirected	9430067K14Rik	2410195B05Rik
MMT00019554	MMT00024811	0.103252476694762	undirected	9430067K14Rik	Mitf
MMT00019554	MMT00025239	0.0925777569045473	undirected	9430067K14Rik	0610011L13Rik
MMT00019554	MMT00025271	0.0995388955049775	undirected	9430067K14Rik	Mef2c
MMT00019554	MMT00025321	0.0841442496580074	undirected	9430067K14Rik	Sybl1
MMT00019554	MMT00025851	0.0712966720762816	undirected	9430067K14Rik	Enpp2
MMT00019554	MMT00026215	0.0505617804228934	undirected	9430067K14Rik	4930485B16Rik
MMT00019554	MMT00026361	0.104356887463751	undirected	9430067K14Rik	Tcof1
MMT00019554	MMT00026530	0.101096282231633	undirected	9430067K14Rik	Nolc1
MMT00019554	MMT00026541	0.114677835645255	undirected	9430067K14Rik	A330015D16Rik
MMT00019554	MMT00027108	0.0885414890822433	undirected	9430067K14Rik	9630025I22Rik
MMT00019554	MMT00027676	0.0897502403979558	undirected	9430067K14Rik	Nfatc1
MMT00019554	MMT00028649	0.126582440369338	undirected	9430067K14Rik	2210401K01Rik
MMT00019554	MMT00028983	0.100849225478154	undirected	9430067K14Rik	3526402H21Rik
MMT00019554	MMT00029096	0.0747721757518469	undirected	9430067K14Rik	Nr5a2
MMT00019554	MMT00029361	0.127471572420742	undirected	9430067K14Rik	5730521P14Rik
MMT00019554	MMT00029749	0.0725673900611331	undirected	9430067K14Rik	1700003O08Rik
MMT00019554	MMT00030264	0.0789174794473213	undirected	9430067K14Rik	Scoc
MMT00019554	MMT00030627	0.0748705166608756	undirected	9430067K14Rik	Brd4
MMT00019554	MMT00030705	0.0961639665395741	undirected	9430067K14Rik	NA
MMT00019554	MMT00031294	0.11419891431669	undirected	9430067K14Rik	Zfp297b
MMT00019554	MMT00031547	0.107046311363754	undirected	9430067K14Rik	Cpeb4
MMT00019554	MMT00031592	0.0896110329479193	undirected	9430067K14Rik	E130319B15Rik
MMT00019554	MMT00032015	0.123275642181879	undirected	9430067K14Rik	Psma4
MMT00019554	MMT00032296	0.0896406941737592	undirected	9430067K14Rik	Ppap2b
MMT00019554	MMT00033081	0.0787425168311318	undirected	9430067K14Rik	Rora
MMT00019554	MMT00033582	0.0749183025312909	undirected	9430067K14Rik	BC025076
MMT00019554	MMT00033844	0.0399168967260755	undirected	9430067K14Rik	Lzts2
MMT00019554	MMT00034010	0.106116229686896	undirected	9430067K14Rik	NA
MMT00019554	MMT00034321	0.116292795134875	undirected	9430067K14Rik	1110001A05Rik
MMT00019554	MMT00034683	0.0584476767985233	undirected	9430067K14Rik	Hist1h1b
MMT00019554	MMT00034749	0.0523193771491265	undirected	9430067K14Rik	Mrg1
MMT00019554	MMT00034900	0.0746771931604263	undirected	9430067K14Rik	Dhx9
MMT00019554	MMT00035287	0.106080348663032	undirected	9430067K14Rik	9030420J04Rik
MMT00019554	MMT00035498	0.101644953706198	undirected	9430067K14Rik	Centd1
MMT00019554	MMT00035527	0.0760185730971675	undirected	9430067K14Rik	Arpc2
MMT00019554	MMT00036239	0.115064019724856	undirected	9430067K14Rik	NA
MMT00019554	MMT00036275	0.0491464444028808	undirected	9430067K14Rik	Copeb
MMT00019554	MMT00036444	0.100898751550008	undirected	9430067K14Rik	Rpl6
MMT00019554	MMT00036701	0.121466352203699	undirected	9430067K14Rik	Tebp
MMT00019554	MMT00037414	0.102591778728818	undirected	9430067K14Rik	Nedd4
MMT00019554	MMT00037437	0.138612342335743	undirected	9430067K14Rik	Sfxn5
MMT00019554	MMT00038021	0.118292056285788	undirected	9430067K14Rik	Rad23a
MMT00019554	MMT00038301	0.118973438485087	undirected	9430067K14Rik	Evi5
MMT00019554	MMT00038528	0.118121356578536	undirected	9430067K14Rik	Nek4
MMT00019554	MMT00040228	0.0861367684168907	undirected	9430067K14Rik	D930050H05Rik
MMT00019554	MMT00040558	0.103016866499054	undirected	9430067K14Rik	Mdm2
MMT00019554	MMT00040562	0.0727353424395647	undirected	9430067K14Rik	Ube4a
MMT00019554	MMT00040999	0.110319515327904	undirected	9430067K14Rik	NA
MMT00019554	MMT00041350	0.0815779384363528	undirected	9430067K14Rik	Clic4
MMT00019554	MMT00041468	0.0779805527417385	undirected	9430067K14Rik	4631426J05Rik
MMT00019554	MMT00041491	0.0922273442097049	undirected	9430067K14Rik	Dnajc5
MMT00019554	MMT00041503	0.0993401957039015	undirected	9430067K14Rik	2610301F02Rik
MMT00019554	MMT00041698	0.0923064569878405	undirected	9430067K14Rik	Nmnat
MMT00019554	MMT00041757	0.0524529676027107	undirected	9430067K14Rik	BC005662
MMT00019554	MMT00041844	0.0843998505838993	undirected	9430067K14Rik	Myo10
MMT00019554	MMT00041965	0.0715888707468395	undirected	9430067K14Rik	Cul2
MMT00019554	MMT00042003	0.101697089141953	undirected	9430067K14Rik	Hmgb1
MMT00019554	MMT00042025	0.12571051025323	undirected	9430067K14Rik	4732496O19Rik
MMT00019554	MMT00042479	0.0914703384328262	undirected	9430067K14Rik	Ranbp1
MMT00019554	MMT00042488	0.08284271449878	undirected	9430067K14Rik	Sfrs5
MMT00019554	MMT00042643	0.0681414303171151	undirected	9430067K14Rik	BC042593
MMT00019554	MMT00042735	0.082414389859101	undirected	9430067K14Rik	AW209491
MMT00019554	MMT00044280	0.0853519879133949	undirected	9430067K14Rik	D5Bwg0860e
MMT00019554	MMT00044497	0.0659546273526749	undirected	9430067K14Rik	Pcyt1a
MMT00019554	MMT00044523	0.120267462151215	undirected	9430067K14Rik	A530050O19Rik
MMT00019554	MMT00045146	0.0906619592054703	undirected	9430067K14Rik	A130052D22
MMT00019554	MMT00045469	0.0715720507132777	undirected	9430067K14Rik	Nfic
MMT00019554	MMT00045533	0.0936933535993533	undirected	9430067K14Rik	Sp4
MMT00019554	MMT00045544	0.0961684948304933	undirected	9430067K14Rik	Cdkn1c
MMT00019554	MMT00045670	0.0708007592681974	undirected	9430067K14Rik	NA
MMT00019554	MMT00045674	0.110718432460397	undirected	9430067K14Rik	E130113K08Rik
MMT00019554	MMT00045825	0.10590797845971	undirected	9430067K14Rik	NA
MMT00019554	MMT00046040	0.103040826215561	undirected	9430067K14Rik	2610312B22Rik
MMT00019554	MMT00046132	0.11042500537808	undirected	9430067K14Rik	5730455P16Rik
MMT00019554	MMT00046207	0.0872222367657442	undirected	9430067K14Rik	Slc6a6
MMT00019554	MMT00046594	0.0858313620350758	undirected	9430067K14Rik	NA
MMT00019554	MMT00046867	0.0404036456255935	undirected	9430067K14Rik	Tnfrsf21
MMT00019554	MMT00047041	0.0674927101091753	undirected	9430067K14Rik	5830482G23Rik
MMT00019554	MMT00047053	0.065464699008935	undirected	9430067K14Rik	Atp5f1
MMT00019554	MMT00047335	0.115646479360168	undirected	9430067K14Rik	Dnajc8
MMT00019554	MMT00047455	0.0701404553547161	undirected	9430067K14Rik	SST3
MMT00019554	MMT00047493	0.103914451757549	undirected	9430067K14Rik	C430014D17Rik
MMT00019554	MMT00047844	0.0735283557306336	undirected	9430067K14Rik	4930550B20Rik
MMT00019554	MMT00047848	0.0866201764033957	undirected	9430067K14Rik	Calr
MMT00019554	MMT00047857	0.0899706342906987	undirected	9430067K14Rik	NA
MMT00019554	MMT00047884	0.0590135796489408	undirected	9430067K14Rik	Zfhx1b
MMT00019554	MMT00048205	0.150708438018837	undirected	9430067K14Rik	Zbtb7
MMT00019554	MMT00048288	0.0505981456315596	undirected	9430067K14Rik	Ets1
MMT00019554	MMT00049000	0.108355425955051	undirected	9430067K14Rik	Abcd2
MMT00019554	MMT00049225	0.125133553804374	undirected	9430067K14Rik	Mia2
MMT00019554	MMT00050033	0.139429520361678	undirected	9430067K14Rik	Nfia
MMT00019554	MMT00050076	0.0819367417924592	undirected	9430067K14Rik	2610510D13Rik
MMT00019554	MMT00050113	0.0659317759421859	undirected	9430067K14Rik	A230046K03Rik
MMT00019554	MMT00050435	0.122820462371663	undirected	9430067K14Rik	Tor1b
MMT00019554	MMT00050551	0.0360009195066827	undirected	9430067K14Rik	Clic4
MMT00019554	MMT00050876	0.099141491993906	undirected	9430067K14Rik	NA
MMT00019554	MMT00050978	0.100013097738214	undirected	9430067K14Rik	D8Ertd233e
MMT00019554	MMT00051013	0.0231880260352562	undirected	9430067K14Rik	Bcl11b
MMT00019554	MMT00051300	0.0217315755678743	undirected	9430067K14Rik	AW121567
MMT00019554	MMT00051489	0.10864030036653	undirected	9430067K14Rik	Ncoa6ip
MMT00019554	MMT00052098	0.097035632389888	undirected	9430067K14Rik	1810048P08Rik
MMT00019554	MMT00052148	0.110628811841458	undirected	9430067K14Rik	1300010M03Rik
MMT00019554	MMT00052162	0.0469721851524495	undirected	9430067K14Rik	Gpc6
MMT00019554	MMT00052236	0.0902735727938834	undirected	9430067K14Rik	9530008L14Rik
MMT00019554	MMT00053080	0.0836789401562615	undirected	9430067K14Rik	Copg2
MMT00019554	MMT00053249	0.0543334348122097	undirected	9430067K14Rik	Glg1
MMT00019554	MMT00053389	0.0432779908782078	undirected	9430067K14Rik	Ppp1cb
MMT00019554	MMT00053515	0.0806821559728653	undirected	9430067K14Rik	6530403A03Rik
MMT00019554	MMT00053583	0.0815070724572767	undirected	9430067K14Rik	Pten
MMT00019554	MMT00053732	0.0718965744009253	undirected	9430067K14Rik	C430010P07Rik
MMT00019554	MMT00054611	0.0691271471146374	undirected	9430067K14Rik	B230380D07Rik
MMT00019554	MMT00054724	0.0540282966486393	undirected	9430067K14Rik	4930420O11Rik
MMT00019554	MMT00054802	0.10388486775908	undirected	9430067K14Rik	E430034L04Rik
MMT00019554	MMT00054901	0.0823133989421515	undirected	9430067K14Rik	Ppara
MMT00019554	MMT00054929	0.102105252472702	undirected	9430067K14Rik	Bach1
MMT00019554	MMT00054945	0.0537009618497579	undirected	9430067K14Rik	Ches1
MMT00019554	MMT00054967	0.0847032825453197	undirected	9430067K14Rik	5830445C04Rik
MMT00019554	MMT00055034	0.0486391231639934	undirected	9430067K14Rik	4833414E09Rik
MMT00019554	MMT00055129	0.105651309282287	undirected	9430067K14Rik	Bmp2k
MMT00019554	MMT00055401	0.0968806551309733	undirected	9430067K14Rik	2610034N03Rik
MMT00019554	MMT00055600	0.107480281619683	undirected	9430067K14Rik	Notch1
